placeID,latitude,longitude
1384,,37.94331166
1385,,37.72061558
1386,,
1387,,
1388,37.78809451,126.696571
1389,37.79128781,126.6838501
1390,37.71262256,126.6865517
1391,37.7772342,126.8836322
1392,37.79229824,126.6957872
1393,37.89144746,126.7402695
1394,37.86718507,126.758698
1395,37.78747677,126.6971796
1396,37.78528559,126.7010077
1397,37.70803521,126.6879065
1398,37.70890715,126.687568
1399,37.72409239,126.7512643
1400,37.75920163,126.7807225
1401,37.83214675,126.8159586
1402,37.85680263,126.896043
1403,37.79153637,126.6990551
1404,37.79229824,126.6957872
1405,37.78933979,126.6954672
1406,37.70896829,126.6846744
1407,37.7848409,126.7112561
1408,37.77986727,126.6849977
1409,37.72395857,126.7154425
1410,37.77561471,126.6852261
1411,37.78911705,126.6984906
1412,37.7057391,126.6843127
1413,37.7883219,126.7021789
1414,37.788054,126.7012164
1415,37.79089932,126.6981533
1416,37.79087002,126.695178
1417,37.79080348,126.6973139
1418,37.78714659,126.6963427
1419,37.78976918,126.6963143
1420,37.78711527,126.6970358
1421,37.78769581,126.7002322
1422,,
1423,,
1424,,
1425,37.7895106,126.6993722
1426,37.70890715,126.687568
1427,37.78798791,126.6967993
1428,37.76396899,126.7955492
1429,37.70849604,126.686767
1430,,
1431,,
1432,37.71485121,126.6869017
1433,37.79025267,126.6958434
1434,37.96024784,126.9579204
1435,37.96024784,126.9579204
1436,37.96024784,126.9579204
1437,37.96024784,126.9579204
1438,37.7848409,126.7112561
1439,37.8895362,126.7401868
1440,37.78528559,126.7010077
1441,37.77302559,126.6771018
1442,37.70546913,126.7135614
1443,37.80083641,126.8733951
1444,37.86613508,126.870989
1445,37.78807106,126.7037375
1446,37.73143856,126.6913051
1447,37.86718507,126.758698
1448,37.96024784,126.9579204
1449,37.77302559,126.6771018
1450,37.91071683,126.7333027
1451,37.97845312,126.9181618
1452,37.96698505,126.9221063
1453,37.97387455,126.948074
1454,37.77742116,126.6844795
1455,37.92591747,126.7871459
1456,37.80156567,126.7243229
1457,37.91071683,126.7333027
1458,37.77646648,126.9079276
1459,37.88257848,126.8731953
1460,37.71485121,126.6869017
1461,37.89204436,126.7447898
1462,37.89204436,126.7447898
1463,37.90890549,126.7048144
1464,37.96024784,126.9579204
1465,37.81003058,126.6923913
1466,37.78807106,126.7037375
1467,37.77302559,126.6771018
1468,37.77302559,126.6771018
1469,37.77302559,126.6771018
1470,37.77302559,126.6771018
1471,37.91637622,126.6991296
1472,37.91637622,126.6991296
1473,37.75016895,126.8357387
1474,37.78798791,126.6967993
1475,37.80575323,126.7336035
1476,37.75378285,126.8651076
1477,37.76924926,126.6862043
1478,37.75371658,126.9204711
1479,37.8512497,126.8567252
1480,37.89042966,126.7403709
1481,37.89042966,126.7403709
1482,37.89885257,126.7096314
1483,37.94756777,126.9323783
1484,37.89326843,126.7490079
1485,37.77302559,126.6771018
1486,,
1487,37.89037638,126.7367402
1488,37.89326843,126.7490079
1489,37.91071683,126.7333027
1490,37.89885257,126.7096314
1491,,
1492,37.71263729,126.686075
1493,37.8895362,126.7401868
1494,37.89042966,126.7403709
1495,37.84909005,126.7898867
1496,37.75226107,126.7183676
1497,37.75016895,126.8357387
1498,37.75378285,126.8651076
1499,37.79822025,126.7662824
1500,37.76924926,126.6862043
1501,37.91071683,126.7333027
1502,37.89042966,126.7403709
1503,37.89068819,126.7391832
1504,37.73465276,126.831264
1505,37.77302559,126.6771018
1506,37.92591747,126.7871459
1507,37.90890549,126.7048144
1508,37.89042966,126.7403709
1509,37.90890549,126.7048144
1510,37.91637622,126.6991296
1511,37.81291108,126.9052736
1512,37.8512497,126.8567252
1513,37.8557762,126.7866624
1514,37.78798791,126.6967993
1515,37.89029749,126.7422374
1516,37.79143608,126.6962395
1517,37.80575323,126.7336035
1518,37.77302559,126.6771018
1519,37.75371658,126.9204711
1520,37.91637622,126.6991296
1521,37.91637622,126.6991296
1522,37.91637622,126.6991296
1523,37.89037638,126.7367402
1524,37.79143608,126.6962395
1525,37.81291108,126.9052736
1526,37.79822025,126.7662824
1527,37.75226107,126.7183676
1528,37.90890549,126.7048144
1529,37.8557762,126.7866624
1530,37.91637622,126.6991296
1531,37.92591747,126.7871459
1532,37.71263729,126.686075
1533,37.77528221,126.9335525
1534,37.91505461,126.9087184
1535,37.7728498,126.8828624
1536,37.88754037,126.8221902
1537,37.83482483,126.7397255
1538,37.85096494,126.8311993
1539,37.87302655,126.7545917
1540,37.75016895,126.8357387
1541,37.77700576,126.9094222
1542,37.83213289,126.7258742
1543,37.96115977,126.8696215
1544,37.93777543,126.8703676
1545,37.89107252,126.914392
1546,37.77700576,126.9094222
1547,37.95118847,126.921655
1548,37.93777543,126.8703676
1549,37.89176915,126.8287819
1550,37.85096494,126.8311993
1551,37.93602457,126.8716115
1552,37.89204436,126.7447898
1553,37.89037638,126.7367402
1554,37.89068819,126.7391832
1555,37.89037638,126.7367402
1556,37.89326843,126.7490079
1557,37.77539193,126.9220507
1558,37.77482723,126.9208514
1559,37.96143523,126.9270047
1560,37.71392642,126.6966237
1561,37.88497225,126.8777884
1562,37.95118847,126.921655
1563,37.93777543,126.8703676
1564,37.95649857,126.8445961
1565,37.77539193,126.9220507
1566,37.89223535,126.841106
1567,37.83213289,126.7258742
1568,37.77742116,126.6844795
1569,37.89037638,126.7367402
1570,37.88257255,126.8722707
1571,37.8510263,126.8893621
1572,37.7487308,126.7369646
1573,37.7791671,126.686797
1574,37.8524369,126.7942907
1575,37.7952484,126.791091
1576,37.7924443,126.6857754
1577,37.7439284,126.9497154
1578,,
1579,37.83064219,127.0390946
1580,,
1581,,
1582,,
1583,,
1584,37.77383049,126.9421724
1585,37.78580151,127.081828
1586,37.73281782,126.9492554
1587,37.72563761,126.9499668
1588,37.74392386,126.9496385
1589,37.71643569,126.9500915
1590,,
1591,37.67547082,126.9237452
1592,37.93528989,127.0003909
1593,37.77697669,126.9526884
1594,37.71776403,126.9484185
1595,37.83219716,127.0099588
1596,,37.73281782
1597,,37.84121529
1598,37.72563761,126.9499668
1599,37.81250038,126.972306
1600,37.79687039,126.9883646
1601,37.83610213,126.967524
1602,37.78080548,126.9554066
1603,37.78620729,127.0315715
1604,37.78620729,127.0315715
1605,37.82222671,126.9868602
1606,37.7914871,127.0003954
1607,37.73281782,126.9492554
1608,37.72205774,126.9457721
1609,37.72563761,126.9499668
1610,37.83610213,126.967524
1611,37.72563761,126.9499668
1612,37.73585174,126.9427526
1613,37.92278545,126.997449
1614,37.77388734,127.0206235
1615,37.89333729,126.9582067
1616,37.93528989,127.0003909
1617,37.83610213,126.967524
1618,37.73585174,126.9427526
1619,37.72205774,126.9457721
1620,37.72518309,126.9768411
1621,37.89333729,126.9582067
1622,,
1623,37.78366272,126.9438474
1624,37.79456141,127.0267937
1625,37.7451702,126.9599242
1626,37.69572245,126.9942102
1627,,
1628,37.72463808,126.9501671
1629,37.7451702,126.9599242
1630,37.78366272,126.9438474
1631,37.79456141,127.0267937
1632,37.78366272,126.9438474
1633,37.72463808,126.9501671
1634,37.69572245,126.9942102
1635,37.82678008,127.0465985
1636,37.77300747,126.9377843
1637,37.7748463,126.9378158
1638,37.73106195,126.9496202
1639,37.91418579,126.9565862
1640,37.77127162,126.9385582
1641,37.70059514,126.9472478
1642,37.67277025,126.9098525
1643,37.91418579,126.9565862
1644,37.7748463,126.9378158
1645,37.87202291,126.9507108
1646,37.77033572,126.9369757
1647,37.80422165,126.9141015
1648,37.78499904,127.0999124
1649,37.70849959,126.9530091
1650,37.74553743,126.9496833
1651,37.77033572,126.9369757
1652,37.77383876,126.9613849
1653,37.73106195,126.9496202
1654,37.76872494,126.9394063
1655,37.77670033,126.9353717
1656,37.74553743,126.9496833
1657,37.76872494,126.9394063
1658,37.87202291,126.9507108
1659,37.77383876,126.9613849
1660,37.692849,126.9261121
1661,37.7756978,126.9356973
1662,37.7180967,126.9715556
1663,37.7848703,126.9939932
1664,37.7520407,127.168526
1665,38.0507576,127.3027909
1666,38.06887673,127.3221175
1667,38.11739313,127.2669831
1668,37.79458444,127.1648751
1669,,
1670,,
1671,,
1672,38.07970239,127.2168469
1673,,
1674,38.18080022,127.2738429
1675,38.07060845,127.3992169
1676,37.85522582,127.2443325
1677,38.0952345,127.2338389
1678,38.0656132,127.3156844
1679,37.96592242,127.1317088
1680,37.96592242,127.1317088
1681,37.94035268,127.3407506
1682,38.11739313,127.2669831
1683,38.04997874,127.3061838
1684,37.86594734,127.2383835
1685,37.78367267,127.2412517
1686,38.07156381,127.4103429
1687,37.91626838,127.1642782
1688,38.03812133,127.3854494
1689,37.92806677,127.18061
1690,38.02892159,127.3962659
1691,37.88438738,127.3027749
1692,38.0421455,127.1193617
1693,37.96592242,127.1317088
1694,37.96592242,127.1317088
1695,37.96592242,127.1317088
1696,37.75624449,127.1656611
1697,37.96592242,127.1317088
1698,38.02215165,127.2817308
1699,37.85333556,127.1214253
1700,,
1701,38.0722579,127.4104789
1702,37.92344632,127.236496
1703,37.78125543,127.168592
1704,,38.06887673
1705,,37.92344632
1706,,37.96592242
1707,,37.75624449
1708,,38.09386345
1709,,37.90599438
1710,38.06834273,127.3037185
1711,37.75624449,127.1656611
1712,37.89611664,127.2124468
1713,37.92344632,127.236496
1714,37.89046605,127.1982754
1715,,
1716,37.90599438,127.3099064
1717,37.77527484,127.1393221
1718,38.07322228,127.2246724
1719,37.92655925,127.1422027
1720,,
1721,37.92344632,127.236496
1722,38.08259128,127.2461821
1723,38.10336595,127.2191985
1724,37.96592242,127.1317088
1725,38.07187855,127.2281889
1726,38.06412033,127.2558751
1727,38.06412033,127.2558751
1728,37.9742748,127.3261489
1729,37.96759087,127.3286466
1730,38.07156381,127.4103429
1731,37.92344632,127.236496
1732,37.92344632,127.236496
1733,37.92344632,127.236496
1734,37.92344632,127.236496
1735,38.07361624,127.3273506
1736,37.97425187,127.1044209
1737,37.93251102,127.32165
1738,37.8993451,127.1717825
1739,37.92344632,127.236496
1740,37.90517537,127.3106366
1741,38.08843796,127.3916091
1742,37.87506134,127.2740663
1743,38.02306465,127.1650904
1744,,
1745,38.11049691,127.3969035
1746,37.92170769,127.1690435
1747,38.12375565,127.2525946
1748,38.06134102,127.3868157
1749,37.92969754,127.1770982
1750,37.89466733,127.3058183
1751,37.92170769,127.1690435
1752,38.02892159,127.3962659
1753,37.76623591,127.1712475
1754,38.04742523,127.3694222
1755,37.86934577,127.2510828
1756,38.08356042,127.3898488
1757,38.11180592,127.3993999
1758,38.02933754,127.3879246
1759,37.96504399,127.337669
1760,38.05478166,127.3227443
1761,38.02688199,127.2822261
1762,38.07722686,127.2220806
1763,38.09017923,127.3197053
1764,37.85333556,127.1214253
1765,38.10550308,127.3096644
1766,37.92372605,127.1753152
1767,38.08920746,127.3207568
1768,38.1617161,127.2745429
1769,37.95693648,127.3341808
1770,37.76681114,127.1699735
1771,38.07620214,127.4182386
1772,37.99373827,127.1592207
1773,38.05958422,127.3875366
1774,37.97153559,127.1518101
1775,38.16637518,127.1877351
1776,37.97287335,127.1500732
1777,38.06602946,127.3167549
1778,38.0879495,127.3897054
1779,38.12375565,127.2525946
1780,38.04105189,127.3682825
1781,38.02922795,127.3864321
1782,38.01421539,127.2953075
1783,38.07722686,127.2220806
1784,37.93924321,127.1276968
1785,37.88624953,127.2852907
1786,38.08356042,127.3898488
1787,38.04993547,127.3823882
1788,37.93105626,127.1218805
1789,38.0138902,127.371031
1790,37.76424894,127.1443485
1791,37.9514086,127.3596328
1792,37.9719342,127.3308194
1793,37.7945643,127.2335517
1794,37.7735963,127.1583588
1795,37.8964458,127.2073337
1796,37.9652936,127.1316099
1797,37.7942619,127.1665879
1798,37.8151221,127.135335
1799,37.8502215,127.1651436
1800,37.7943724,127.1648965
1801,,
1802,38.00887944,127.0588639
1803,38.23663248,127.1570286
1804,38.10622105,127.1160542
1805,,
1806,38.03223021,126.9250521
1807,38.08791515,127.00523
1808,38.09231957,127.1071268
1809,,
1810,,
1811,37.98809527,127.093733
1812,,38.01159257
1813,,38.00887944
1814,,38.08959267
1815,38.10712292,127.0797748
1816,38.05396849,126.9176443
1817,38.1063166,127.0786046
1818,37.98799752,126.8476981
1819,38.13988733,127.0935546
1820,38.09557838,127.0036924
1821,38.01564874,127.0614549
1822,38.12089948,127.0472157
1823,38.0347538,127.106728
1824,38.12077014,126.9886727
1825,,
1826,37.97009007,126.8279974
1827,38.15531906,127.1442039
1828,38.21281235,127.138978
1829,38.15531906,127.1442039
1830,38.21281235,127.138978
1831,38.12077014,126.9886727
1832,37.97009007,126.8279974
1833,38.05428606,126.9180749
1834,38.21459762,127.1392319
1835,37.99591846,126.8859636
1836,37.98743419,127.021048
1837,38.06354995,127.1014783
1838,38.09061708,127.0005443
1839,38.0731057,127.0070138
1840,37.99247126,126.8903314
1841,38.00875654,127.0598713
1842,,
1843,38.13244802,127.0252365
1844,38.03680606,126.9567184
1845,38.15452202,127.1429066
1846,,
1847,38.00887944,127.0588639
1848,38.01626049,127.0771978
1849,38.0189305,126.9778813
1850,38.01863382,126.9719934
1851,37.99247126,126.8903314
1852,38.0381433,126.9659635
1853,38.06450023,127.1274076
1854,37.97069138,126.8911149
1855,38.03773976,127.0290052
1856,38.21459762,127.1392319
1857,38.13084223,127.0453515
1858,38.00817479,127.0882342
1859,38.05578277,127.0863491
1860,38.15909503,127.1046457
1861,37.96901626,127.0288184
1862,38.21248653,127.1474211
1863,37.989561,126.9205448
1864,37.7439356,127.3524571
1865,37.76914766,127.3335678
1866,,
1867,,
1868,37.59322435,127.4911985
1869,37.76914766,127.3335678
1870,37.7439538,127.3525341
1871,,
1872,37.64094834,127.4745193
1873,,
1874,,
1875,37.85995221,127.4707267
1876,37.97657851,127.4178287
1877,37.98765251,127.4545621
1878,,
1879,,
1880,37.9116651,127.4933568
1881,,
1882,,
1883,,
1884,,
1885,,
1886,37.98760244,127.4600198
1887,,
1888,37.7439538,127.3525341
1889,37.7439538,127.3525341
1890,37.70713679,127.4543907
1891,,
1892,37.89884683,127.5106918
1893,,
1894,,
1895,37.97469808,127.4476929
1896,37.81833151,127.5195652
1897,37.59322435,127.4911985
1898,37.59322435,127.4911985
1899,37.71154352,127.4071592
1900,37.83738161,127.4644736
1901,37.74849785,127.3610726
1902,37.7439538,127.3525341
1903,37.7439538,127.3525341
1904,37.7439538,127.3525341
1905,37.6800348,127.3794817
1906,37.98799209,127.4428905
1907,37.69641323,127.3917939
1908,37.96990613,127.4083149
1909,,
1910,37.98699233,127.4523552
1911,37.74874092,127.4755322
1912,,37.71056054
1913,,37.59322435
1914,,37.7439538
1915,,37.71524811
1916,,37.70713679
1917,,37.81020993
1918,37.74347773,127.5106354
1919,37.82425448,127.5085221
1920,37.66041258,127.379434
1921,37.75298477,127.3596452
1922,37.82425448,127.5085221
1923,37.87930615,127.5481232
1924,37.90451325,127.4722675
1925,37.71747408,127.486997
1926,37.71524811,127.4904239
1927,37.71524811,127.4904239
1928,37.71524811,127.4904239
1929,37.71524811,127.4904239
1930,37.6892274,127.3875424
1931,37.68384418,127.5204371
1932,37.71524811,127.4904239
1933,37.71524811,127.4904239
1934,37.83162298,127.2913356
1935,37.6031189,127.5248447
1936,37.80934987,127.3642305
1937,37.75527403,127.3595501
1938,37.71834691,127.5226819
1939,37.90133806,127.3725926
1940,37.84804886,127.4876674
1941,37.84804886,127.4876674
1942,37.89575719,127.5596573
1943,37.8764517,127.5300172
1944,37.78333374,127.4837602
1945,37.78411317,127.3496152
1946,37.89575719,127.5596573
1947,37.87058726,127.3310431
1948,37.66754685,127.4470362
1949,37.91844178,127.5796069
1950,37.78072316,127.3715962
1951,37.91336045,127.5765639
1952,37.7468014,127.52529
1953,37.70000693,127.4999433
1954,37.71061427,127.4819948
1955,37.7476754,127.3591785
1956,37.59702826,127.4946531
1957,37.59250277,127.5139215
1958,37.77704584,127.531331
1959,37.82225118,127.4475053
1960,37.59151142,127.5127659
1961,37.97015736,127.4519201
1962,37.96724007,127.4596523
1963,37.82133367,127.3209748
1964,37.97469808,127.4476929
1965,37.59645126,127.4922403
1966,37.75286459,127.5358833
1967,,
1968,37.61627475,127.5391036
1969,37.82717516,127.3202051
1970,37.64762104,127.5005215
1971,37.87267299,127.5657882
1972,37.89473384,127.5287639
1973,37.60111635,127.5313581
1974,37.85320954,127.350714
1975,37.59490084,127.50847
1976,37.6312432,127.490276
1977,37.8467508,127.3465556
1978,37.85451211,127.3971929
1979,37.84270577,127.5088276
1980,37.59200697,127.4855916
1981,37.591971,127.4862939
1982,37.70199768,127.5168574
1983,37.78074798,127.2887532
1984,37.82732697,127.4824324
1985,37.60363516,127.4945167
1986,37.6006916,127.535323
1987,37.90449114,127.5620627
1988,37.89280679,127.5503953
1989,37.69555664,127.4602537
1990,37.74713557,127.3599968
1991,37.83871182,127.5043074
1992,,
1993,37.76914285,127.3731718
1994,37.59322435,127.4911985
1995,37.8472648,127.3775505
1996,37.59691995,127.491991
1997,37.82727235,127.3203241
1998,37.80116868,127.3666763
1999,37.78072316,127.3715962
2000,37.73170987,127.4247812
2001,37.70147474,127.517935
2002,37.71056054,127.4844341
2003,37.60779908,127.5102535
2004,37.59088944,127.5131849
2005,37.75386942,127.4064139
2006,37.7598243,127.3583608
2007,37.81189551,127.4309484
2008,37.85390908,127.3479958
2009,37.68925351,127.3691681
2010,37.81548041,127.3237324
2011,37.6690851,127.5373737
2012,37.60218394,127.4935425
2013,37.81810452,127.3253569
2014,37.93628017,127.5413209
2015,37.60132262,127.5350627
2016,37.83675389,127.3143233
2017,37.74566123,127.4473405
2018,37.84563199,127.3850776
2019,37.75111765,127.36621
2020,37.96217841,127.5278795
2021,37.75548856,127.4024045
2022,37.98140366,127.4476085
2023,37.845789,127.3485694
2024,37.93628017,127.5413209
2025,37.59322435,127.4911985
2026,37.8158443,127.5161283
